sample_id,species,region,location,spawn,year,x,y,study,wg.depth,new.id,time,included,period,source
ND436,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND437,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND438,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND439,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND440,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,2.685054,nyalodose_1,historical,yes,ah,excavation
ND441,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND442,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND443,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,2.602089,masthugget_1,sillperioder,yes,17sp,excavation
ND444,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND445,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND446,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND447,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND448,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,4.608677,masthugget_2,sillperioder,yes,17sp,excavation
ND449,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND450,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,2.894514,masthugget_3,sillperioder,yes,17sp,excavation
ND451,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND452,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND453,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND454,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,2.438992,masthugget_4,sillperioder,yes,17sp,excavation
ND455,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,6.682945,masthugget_5,sillperioder,yes,17sp,excavation
ND456,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,6.440118,masthugget_6,sillperioder,yes,17sp,excavation
ND457,clupea_harengus,Britain_&_Ireland,St. Andrews West Coast,UNKNOWN,1889,-2.7967214,56.3397753,current,NA,NA,NA,no,,BNHM
ND458,clupea_harengus,Britain_&_Ireland,St. Andrews West Coast,UNKNOWN,UNKNOWN,-2.7967214,56.3397753,current,NA,NA,NA,no,,BNHM
ND458x,clupea_harengus,Britain_&_Ireland,St. Andrews West Coast,UNKNOWN,UNKNOWN,-2.7967214,56.3397753,current,NA,NA,NA,no,,BNHM
ND459,clupea_harengus,Norway,Norway,UNKNOWN,1883,9.6931,61.86495,current,7.637632,norway_1,sillperioder,yes,18sp,BNHM
ND460,clupea_harengus,Norway,Norway,UNKNOWN,1883,9.6931,61.86495,current,9.412157,norway_2,sillperioder,yes,18sp,BNHM
ND461,clupea_harengus,Norway,Norway,UNKNOWN,1882,9.6931,61.86495,current,1.404291,norway_3,sillperioder,yes,18sp,BNHM
ND463,clupea_harengus,Norway,Norway,UNKNOWN,1883,9.6931,61.86495,current,12.842253,norway_4,sillperioder,yes,18sp,BNHM
ND464,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,2.314271,masthugget_7,sillperioder,yes,17sp,excavation
ND465,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND466,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
ND467,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,3.042388,masthugget_8,sillperioder,yes,17sp,excavation
ND468,clupea_harengus,Skagerrak_&_Kattegat,Masthugget,UNKNOWN,1740,11.9470565,57.6965823,current,NA,NA,NA,no,,excavation
NorthSea13,clupea_harengus,North_Sea,North Sea,autumn,1979,6.166666666666670,58.1,Han_2020,16.585388,northsea_18,modern,yes,mh,Han_2020
NorthSea19,clupea_harengus,North_Sea,North Sea,autumn,1979,6.166666666666670,58.1,Han_2020,17.174773,northsea_19,modern,yes,mh,Han_2020
NorthSea34,clupea_harengus,North_Sea,North Sea,autumn,1979,6.166666666666670,58.1,Han_2020,17.043564,northsea_20,modern,yes,mh,Han_2020
NS1,clupea_harengus,North_Sea,North Sea,autumn,2014,6.166666666666670,58.1,Lamichhaney_2017,0.102607,northsea_21,modern,no,,Lamichhaney_2017
NS2,clupea_harengus,North_Sea,North Sea,autumn,2014,6.166666666666670,58.1,Lamichhaney_2017,0.062559,northsea_22,modern,no,,Lamichhaney_2017
NS3,clupea_harengus,North_Sea,North Sea,autumn,2014,6.166666666666670,58.1,Lamichhaney_2017,0.040247,northsea_23,modern,no,,Lamichhaney_2017
NsFA,clupea_harengus,NW-ATL,Canada (Northumberland Strait),autumn,2014,-62.6,45.733333333333300,Lamichhaney_2017,0.217200,northumberland_1,modern,no,,Lamichhaney_2017
NsFB,clupea_harengus,NW-ATL,Canada (Northumberland Strait),autumn,2014,-62.6,45.733333333333300,Lamichhaney_2017,0.019399,northumberland_2,modern,no,,Lamichhaney_2017
NsSA,clupea_harengus,NW-ATL,Canada (Northumberland Strait),spring,2014,-64.15,46.31666666666670,Lamichhaney_2017,0.061869,northumberland_3,modern,no,,Lamichhaney_2017
NsSB,clupea_harengus,NW-ATL,Canada (Northumberland Strait),spring,2014,-64.15,46.31666666666670,Lamichhaney_2017,0.020538,northumberland_4,modern,no,,Lamichhaney_2017
NSSH33,clupea_harengus,Norway,Norwegian Sea,spring,2017,9.78333,67.76666,Han_2020,9.715846,norwegian_38,modern,yes,mh,Han_2020
NSSH34,clupea_harengus,Norway,Norwegian Sea,spring,2017,9.78333,67.76666,Han_2020,12.091132,norwegian_39,modern,yes,mh,Han_2020
NSSH36,clupea_harengus,Norway,Norwegian Sea,spring,2017,9.78333,67.76666,Han_2020,9.768813,norwegian_40,modern,yes,mh,Han_2020
Pacific16,clupea_pallasii,E-PACIFIC,British Columbia,NA,2012,-123.87275,49.35685,Han_2020,42.296821,britishcolumbia_1,modern,no,,Han_2020
Pacific3,clupea_pallasii,E-PACIFIC,British Columbia,NA,2012,-123.87272,49.35685,Han_2020,35.619914,britishcolumbia_2,modern,no,,Han_2020
Pacific30,clupea_pallasii,E-PACIFIC,British Columbia,NA,2012,-123.87269,49.35685,Han_2020,18.928262,britishcolumbia_3,modern,no,,Han_2020
Pacific35,clupea_pallasii,E-PACIFIC,British Columbia,NA,2012,-123.87266,49.35685,Han_2020,34.018063,britishcolumbia_4,modern,no,,Han_2020
Pacific44,clupea_pallasii,E-PACIFIC,British Columbia,NA,2012,-123.87263,49.35685,Han_2020,42.173536,britishcolumbia_5,modern,no,,Han_2020
Pacific5,clupea_pallasii,E-PACIFIC,British Columbia,NA,2012,-123.8726,49.35685,Han_2020,43.835676,britishcolumbia_6,modern,no,,Han_2020
PH1,clupea_pallasii,E-PACIFIC,British Columbia,spring,2014,-123.87275,49.35685,Lamichhaney_2017,0.192190,britishcolumbia_7,modern,no,,Lamichhaney_2017
PH2,clupea_pallasii,E-PACIFIC,British Columbia,spring,2014,-123.87275,49.35685,Lamichhaney_2017,0.207011,britishcolumbia_8,modern,no,,Lamichhaney_2017
PH3,clupea_pallasii,E-PACIFIC,British Columbia,spring,2014,-123.87275,49.35685,Lamichhaney_2017,0.084547,britishcolumbia_9,modern,no,,Lamichhaney_2017
PH4,clupea_pallasii,E-PACIFIC,British Columbia,spring,2014,-123.87275,49.35685,Lamichhaney_2017,0.155752,britishcolumbia_10,modern,no,,Lamichhaney_2017
PH5,clupea_pallasii,E-PACIFIC,British Columbia,spring,2014,-123.87275,49.35685,Lamichhaney_2017,0.161570,britishcolumbia_11,modern,no,,Lamichhaney_2017
PH6,clupea_pallasii,E-PACIFIC,British Columbia,spring,2014,-123.87275,49.35685,Lamichhaney_2017,0.212894,britishcolumbia_12,modern,no,,Lamichhaney_2017
Z12,clupea_harengus,Britain_&_Ireland,Isle of Man,autumn,2015,-4.616666666666670,54.1,Han_2020,10.462755,isleofman_1,modern,yes,mh,Han_2020
Z14,clupea_harengus,Britain_&_Ireland,Isle of Man,autumn,2015,-4.616666666666670,54.1,Han_2020,11.615527,isleofman_2,modern,yes,mh,Han_2020
Z4,clupea_harengus,Britain_&_Ireland,Isle of Man,autumn,2015,-4.616666666666670,54.1,Han_2020,16.106709,isleofman_3,modern,yes,mh,Han_2020
